path,subject_id,class_id,eye,split,img_key,has_gt,strip_path,strip_path_gt,fisnet_ok,gt_ok,reason_fisnet,reason_gt
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Interval/045/L/S1045L05.jpg,1045_L,1045,L,train,S1045L05,True,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips/S1045L05.png,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips_gt/S1045L05.png,True,True,,
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Interval/045/L/S1045L11.jpg,1045_L,1045,L,train,S1045L11,True,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips/S1045L11.png,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips_gt/S1045L11.png,True,True,,
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Interval/045/L/S1045L01.jpg,1045_L,1045,L,train,S1045L01,True,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips/S1045L01.png,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips_gt/S1045L01.png,True,True,,
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Interval/045/L/S1045L02.jpg,1045_L,1045,L,train,S1045L02,True,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips/S1045L02.png,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips_gt/S1045L02.png,True,True,,
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Interval/045/L/S1045L03.jpg,1045_L,1045,L,train,S1045L03,True,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips/S1045L03.png,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips_gt/S1045L03.png,True,True,,
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Interval/087/R/S1087R02.jpg,1087_R,1087,R,train,S1087R02,True,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips/S1087R02.png,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips_gt/S1087R02.png,True,True,,
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Interval/087/R/S1087R03.jpg,1087_R,1087,R,train,S1087R03,True,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips/S1087R03.png,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips_gt/S1087R03.png,True,True,,
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Interval/087/R/S1087R01.jpg,1087_R,1087,R,train,S1087R01,True,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips/S1087R01.png,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips_gt/S1087R01.png,True,True,,
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Interval/087/R/S1087R04.jpg,1087_R,1087,R,train,S1087R04,True,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips/S1087R04.png,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips_gt/S1087R04.png,True,True,,
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Interval/087/R/S1087R05.jpg,1087_R,1087,R,train,S1087R05,True,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips/S1087R05.png,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips_gt/S1087R05.png,True,True,,
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Interval/087/R/S1087R06.jpg,1087_R,1087,R,train,S1087R06,True,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips/S1087R06.png,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips_gt/S1087R06.png,True,True,,
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Interval/087/L/S1087L05.jpg,1087_L,1087,L,train,S1087L05,True,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips/S1087L05.png,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips_gt/S1087L05.png,True,True,,
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Interval/087/L/S1087L04.jpg,1087_L,1087,L,train,S1087L04,True,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips/S1087L04.png,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips_gt/S1087L04.png,True,True,,
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Interval/087/L/S1087L06.jpg,1087_L,1087,L,train,S1087L06,True,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips/S1087L06.png,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips_gt/S1087L06.png,True,True,,
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Interval/087/L/S1087L07.jpg,1087_L,1087,L,train,S1087L07,True,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips/S1087L07.png,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips_gt/S1087L07.png,True,True,,
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Interval/087/L/S1087L03.jpg,1087_L,1087,L,train,S1087L03,True,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips/S1087L03.png,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips_gt/S1087L03.png,True,True,,
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Interval/087/L/S1087L02.jpg,1087_L,1087,L,train,S1087L02,True,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips/S1087L02.png,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips_gt/S1087L02.png,True,True,,
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Interval/087/L/S1087L01.jpg,1087_L,1087,L,train,S1087L01,True,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips/S1087L01.png,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips_gt/S1087L01.png,True,True,,
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Interval/073/R/S1073R01.jpg,1073_R,1073,R,train,S1073R01,True,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips/S1073R01.png,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips_gt/S1073R01.png,True,True,,
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Interval/073/R/S1073R02.jpg,1073_R,1073,R,train,S1073R02,True,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips/S1073R02.png,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips_gt/S1073R02.png,True,True,,
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Interval/073/R/S1073R03.jpg,1073_R,1073,R,train,S1073R03,True,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips/S1073R03.png,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips_gt/S1073R03.png,True,True,,
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Interval/073/R/S1073R07.jpg,1073_R,1073,R,train,S1073R07,True,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips/S1073R07.png,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips_gt/S1073R07.png,True,True,,
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Interval/073/R/S1073R06.jpg,1073_R,1073,R,train,S1073R06,True,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips/S1073R06.png,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips_gt/S1073R06.png,True,True,,
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Interval/073/R/S1073R04.jpg,1073_R,1073,R,train,S1073R04,True,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips/S1073R04.png,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips_gt/S1073R04.png,True,True,,
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Interval/073/R/S1073R05.jpg,1073_R,1073,R,train,S1073R05,True,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips/S1073R05.png,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips_gt/S1073R05.png,True,True,,
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Interval/073/L/S1073L06.jpg,1073_L,1073,L,val,S1073L06,True,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips/S1073L06.png,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips_gt/S1073L06.png,True,True,,
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Interval/073/L/S1073L07.jpg,1073_L,1073,L,val,S1073L07,True,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips/S1073L07.png,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips_gt/S1073L07.png,True,True,,
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Interval/073/L/S1073L05.jpg,1073_L,1073,L,val,S1073L05,True,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips/S1073L05.png,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips_gt/S1073L05.png,True,True,,
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Interval/073/L/S1073L04.jpg,1073_L,1073,L,val,S1073L04,True,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips/S1073L04.png,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips_gt/S1073L04.png,True,True,,
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Interval/073/L/S1073L01.jpg,1073_L,1073,L,val,S1073L01,True,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips/S1073L01.png,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips_gt/S1073L01.png,True,True,,
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Interval/073/L/S1073L03.jpg,1073_L,1073,L,val,S1073L03,True,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips/S1073L03.png,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips_gt/S1073L03.png,True,True,,
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Interval/073/L/S1073L02.jpg,1073_L,1073,L,val,S1073L02,True,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips/S1073L02.png,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips_gt/S1073L02.png,True,True,,
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Interval/241/R/S1241R02.jpg,1241_R,1241,R,train,S1241R02,True,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips/S1241R02.png,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips_gt/S1241R02.png,True,True,,
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Interval/241/R/S1241R03.jpg,1241_R,1241,R,train,S1241R03,True,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips/S1241R03.png,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips_gt/S1241R03.png,True,True,,
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Interval/241/R/S1241R01.jpg,1241_R,1241,R,train,S1241R01,True,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips/S1241R01.png,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips_gt/S1241R01.png,True,True,,
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Interval/246/R/S1246R02.jpg,1246_R,1246,R,train,S1246R02,True,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips/S1246R02.png,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips_gt/S1246R02.png,True,True,,
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Interval/246/R/S1246R03.jpg,1246_R,1246,R,train,S1246R03,True,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips/S1246R03.png,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips_gt/S1246R03.png,True,True,,
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Interval/246/R/S1246R01.jpg,1246_R,1246,R,train,S1246R01,True,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips/S1246R01.png,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips_gt/S1246R01.png,True,True,,
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Interval/074/R/S1074R01.jpg,1074_R,1074,R,train,S1074R01,True,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips/S1074R01.png,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips_gt/S1074R01.png,True,True,,
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Interval/074/R/S1074R02.jpg,1074_R,1074,R,train,S1074R02,True,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips/S1074R02.png,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips_gt/S1074R02.png,True,True,,
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Interval/074/R/S1074R03.jpg,1074_R,1074,R,train,S1074R03,True,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips/S1074R03.png,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips_gt/S1074R03.png,True,True,,
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Interval/074/R/S1074R07.jpg,1074_R,1074,R,train,S1074R07,True,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips/S1074R07.png,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips_gt/S1074R07.png,True,True,,
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Interval/074/R/S1074R06.jpg,1074_R,1074,R,train,S1074R06,True,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips/S1074R06.png,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips_gt/S1074R06.png,True,True,,
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Interval/074/R/S1074R04.jpg,1074_R,1074,R,train,S1074R04,True,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips/S1074R04.png,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips_gt/S1074R04.png,True,True,,
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Interval/074/R/S1074R05.jpg,1074_R,1074,R,train,S1074R05,True,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips/S1074R05.png,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips_gt/S1074R05.png,True,True,,
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Interval/074/L/S1074L06.jpg,1074_L,1074,L,test,S1074L06,True,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips/S1074L06.png,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips_gt/S1074L06.png,True,True,,
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Interval/074/L/S1074L07.jpg,1074_L,1074,L,test,S1074L07,True,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips/S1074L07.png,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips_gt/S1074L07.png,True,True,,
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Interval/074/L/S1074L05.jpg,1074_L,1074,L,test,S1074L05,True,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips/S1074L05.png,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips_gt/S1074L05.png,True,True,,
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Interval/074/L/S1074L04.jpg,1074_L,1074,L,test,S1074L04,True,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips/S1074L04.png,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips_gt/S1074L04.png,True,True,,
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Interval/074/L/S1074L01.jpg,1074_L,1074,L,test,S1074L01,True,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips/S1074L01.png,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips_gt/S1074L01.png,True,True,,
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Interval/074/L/S1074L03.jpg,1074_L,1074,L,test,S1074L03,True,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips/S1074L03.png,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips_gt/S1074L03.png,True,True,,
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Interval/074/L/S1074L02.jpg,1074_L,1074,L,test,S1074L02,True,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips/S1074L02.png,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips_gt/S1074L02.png,True,True,,
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Interval/080/R/S1080R02.jpg,1080_R,1080,R,val,S1080R02,True,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips/S1080R02.png,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips_gt/S1080R02.png,True,True,,
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Interval/080/R/S1080R03.jpg,1080_R,1080,R,val,S1080R03,True,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips/S1080R03.png,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips_gt/S1080R03.png,True,True,,
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Interval/080/R/S1080R01.jpg,1080_R,1080,R,val,S1080R01,True,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips/S1080R01.png,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips_gt/S1080R01.png,True,True,,
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Interval/080/R/S1080R04.jpg,1080_R,1080,R,val,S1080R04,True,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips/S1080R04.png,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips_gt/S1080R04.png,True,True,,
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Interval/080/R/S1080R05.jpg,1080_R,1080,R,val,S1080R05,True,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips/S1080R05.png,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips_gt/S1080R05.png,True,True,,
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Interval/080/L/S1080L05.jpg,1080_L,1080,L,val,S1080L05,True,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips/S1080L05.png,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips_gt/S1080L05.png,True,True,,
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Interval/080/L/S1080L04.jpg,1080_L,1080,L,val,S1080L04,True,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips/S1080L04.png,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips_gt/S1080L04.png,True,True,,
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Interval/080/L/S1080L06.jpg,1080_L,1080,L,val,S1080L06,True,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips/S1080L06.png,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips_gt/S1080L06.png,True,True,,
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Interval/080/L/S1080L07.jpg,1080_L,1080,L,val,S1080L07,True,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips/S1080L07.png,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips_gt/S1080L07.png,True,True,,
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Interval/080/L/S1080L03.jpg,1080_L,1080,L,val,S1080L03,True,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips/S1080L03.png,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips_gt/S1080L03.png,True,True,,
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Interval/080/L/S1080L02.jpg,1080_L,1080,L,val,S1080L02,True,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips/S1080L02.png,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips_gt/S1080L02.png,True,True,,
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Interval/080/L/S1080L01.jpg,1080_L,1080,L,val,S1080L01,True,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips/S1080L01.png,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips_gt/S1080L01.png,True,True,,
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Interval/020/R/S1020R02.jpg,1020_R,1020,R,train,S1020R02,True,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips/S1020R02.png,/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/casia_interval_strips_gt/S1020R02.png,True,True,,
