path,subject_id,class_id,eye,split,img_key
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/117/L/S2117L13.jpg,2117_L,2117,L,train,S2117L13
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/117/L/S2117L12.jpg,2117_L,2117,L,train,S2117L12
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/117/L/S2117L06.jpg,2117_L,2117,L,train,S2117L06
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/117/L/S2117L10.jpg,2117_L,2117,L,train,S2117L10
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/117/L/S2117L04.jpg,2117_L,2117,L,train,S2117L04
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/117/L/S2117L05.jpg,2117_L,2117,L,train,S2117L05
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/117/L/S2117L11.jpg,2117_L,2117,L,train,S2117L11
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/117/L/S2117L15.jpg,2117_L,2117,L,train,S2117L15
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/117/L/S2117L01.jpg,2117_L,2117,L,train,S2117L01
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/117/L/S2117L14.jpg,2117_L,2117,L,train,S2117L14
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/117/L/S2117L02.jpg,2117_L,2117,L,train,S2117L02
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/117/L/S2117L16.jpg,2117_L,2117,L,train,S2117L16
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/117/L/S2117L17.jpg,2117_L,2117,L,train,S2117L17
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/117/L/S2117L03.jpg,2117_L,2117,L,train,S2117L03
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/198/R/S2198R01.jpg,2198_R,2198,R,train,S2198R01
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/198/R/S2198R15.jpg,2198_R,2198,R,train,S2198R15
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/198/R/S2198R14.jpg,2198_R,2198,R,train,S2198R14
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/198/R/S2198R16.jpg,2198_R,2198,R,train,S2198R16
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/198/R/S2198R02.jpg,2198_R,2198,R,train,S2198R02
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/198/R/S2198R03.jpg,2198_R,2198,R,train,S2198R03
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/198/R/S2198R17.jpg,2198_R,2198,R,train,S2198R17
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/198/R/S2198R13.jpg,2198_R,2198,R,train,S2198R13
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/198/R/S2198R07.jpg,2198_R,2198,R,train,S2198R07
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/198/R/S2198R06.jpg,2198_R,2198,R,train,S2198R06
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/198/R/S2198R12.jpg,2198_R,2198,R,train,S2198R12
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/198/R/S2198R04.jpg,2198_R,2198,R,train,S2198R04
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/198/R/S2198R10.jpg,2198_R,2198,R,train,S2198R10
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/198/R/S2198R11.jpg,2198_R,2198,R,train,S2198R11
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/198/R/S2198R05.jpg,2198_R,2198,R,train,S2198R05
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/198/R/S2198R20.jpg,2198_R,2198,R,train,S2198R20
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/198/R/S2198R08.jpg,2198_R,2198,R,train,S2198R08
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/198/R/S2198R09.jpg,2198_R,2198,R,train,S2198R09
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/198/R/S2198R19.jpg,2198_R,2198,R,train,S2198R19
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/198/R/S2198R18.jpg,2198_R,2198,R,train,S2198R18
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/198/L/S2198L12.jpg,2198_L,2198,L,train,S2198L12
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/198/L/S2198L06.jpg,2198_L,2198,L,train,S2198L06
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/198/L/S2198L07.jpg,2198_L,2198,L,train,S2198L07
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/198/L/S2198L13.jpg,2198_L,2198,L,train,S2198L13
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/198/L/S2198L05.jpg,2198_L,2198,L,train,S2198L05
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/198/L/S2198L11.jpg,2198_L,2198,L,train,S2198L11
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/198/L/S2198L10.jpg,2198_L,2198,L,train,S2198L10
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/198/L/S2198L04.jpg,2198_L,2198,L,train,S2198L04
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/198/L/S2198L14.jpg,2198_L,2198,L,train,S2198L14
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/198/L/S2198L15.jpg,2198_L,2198,L,train,S2198L15
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/198/L/S2198L01.jpg,2198_L,2198,L,train,S2198L01
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/198/L/S2198L17.jpg,2198_L,2198,L,train,S2198L17
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/198/L/S2198L03.jpg,2198_L,2198,L,train,S2198L03
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/198/L/S2198L02.jpg,2198_L,2198,L,train,S2198L02
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/198/L/S2198L16.jpg,2198_L,2198,L,train,S2198L16
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/198/L/S2198L18.jpg,2198_L,2198,L,train,S2198L18
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/198/L/S2198L19.jpg,2198_L,2198,L,train,S2198L19
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/198/L/S2198L09.jpg,2198_L,2198,L,train,S2198L09
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/198/L/S2198L08.jpg,2198_L,2198,L,train,S2198L08
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/198/L/S2198L20.jpg,2198_L,2198,L,train,S2198L20
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/361/R/S2361R18.jpg,2361_R,2361,R,test,S2361R18
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/361/R/S2361R19.jpg,2361_R,2361,R,test,S2361R19
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/361/R/S2361R09.jpg,2361_R,2361,R,test,S2361R09
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/361/R/S2361R08.jpg,2361_R,2361,R,test,S2361R08
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/361/R/S2361R20.jpg,2361_R,2361,R,test,S2361R20
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/361/R/S2361R05.jpg,2361_R,2361,R,test,S2361R05
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/361/R/S2361R11.jpg,2361_R,2361,R,test,S2361R11
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/361/R/S2361R10.jpg,2361_R,2361,R,test,S2361R10
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/361/R/S2361R04.jpg,2361_R,2361,R,test,S2361R04
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/361/R/S2361R12.jpg,2361_R,2361,R,test,S2361R12
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/361/R/S2361R06.jpg,2361_R,2361,R,test,S2361R06
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/361/R/S2361R07.jpg,2361_R,2361,R,test,S2361R07
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/361/R/S2361R13.jpg,2361_R,2361,R,test,S2361R13
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/361/R/S2361R17.jpg,2361_R,2361,R,test,S2361R17
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/361/R/S2361R03.jpg,2361_R,2361,R,test,S2361R03
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/361/R/S2361R02.jpg,2361_R,2361,R,test,S2361R02
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/361/R/S2361R16.jpg,2361_R,2361,R,test,S2361R16
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/361/R/S2361R14.jpg,2361_R,2361,R,test,S2361R14
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/361/R/S2361R15.jpg,2361_R,2361,R,test,S2361R15
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/361/R/S2361R01.jpg,2361_R,2361,R,test,S2361R01
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/361/L/S2361L20.jpg,2361_L,2361,L,train,S2361L20
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/361/L/S2361L08.jpg,2361_L,2361,L,train,S2361L08
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/361/L/S2361L09.jpg,2361_L,2361,L,train,S2361L09
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/361/L/S2361L19.jpg,2361_L,2361,L,train,S2361L19
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/361/L/S2361L18.jpg,2361_L,2361,L,train,S2361L18
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/361/L/S2361L16.jpg,2361_L,2361,L,train,S2361L16
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/361/L/S2361L02.jpg,2361_L,2361,L,train,S2361L02
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/361/L/S2361L03.jpg,2361_L,2361,L,train,S2361L03
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/361/L/S2361L17.jpg,2361_L,2361,L,train,S2361L17
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/361/L/S2361L01.jpg,2361_L,2361,L,train,S2361L01
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/361/L/S2361L15.jpg,2361_L,2361,L,train,S2361L15
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/361/L/S2361L14.jpg,2361_L,2361,L,train,S2361L14
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/361/L/S2361L04.jpg,2361_L,2361,L,train,S2361L04
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/361/L/S2361L10.jpg,2361_L,2361,L,train,S2361L10
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/361/L/S2361L11.jpg,2361_L,2361,L,train,S2361L11
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/361/L/S2361L05.jpg,2361_L,2361,L,train,S2361L05
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/361/L/S2361L13.jpg,2361_L,2361,L,train,S2361L13
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/361/L/S2361L07.jpg,2361_L,2361,L,train,S2361L07
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/361/L/S2361L06.jpg,2361_L,2361,L,train,S2361L06
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/361/L/S2361L12.jpg,2361_L,2361,L,train,S2361L12
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/153/R/S2153R06.jpg,2153_R,2153,R,train,S2153R06
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/153/R/S2153R12.jpg,2153_R,2153,R,train,S2153R12
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/153/R/S2153R13.jpg,2153_R,2153,R,train,S2153R13
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/153/R/S2153R07.jpg,2153_R,2153,R,train,S2153R07
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/153/R/S2153R11.jpg,2153_R,2153,R,train,S2153R11
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/153/R/S2153R05.jpg,2153_R,2153,R,train,S2153R05
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/153/R/S2153R04.jpg,2153_R,2153,R,train,S2153R04
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/153/R/S2153R10.jpg,2153_R,2153,R,train,S2153R10
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/153/R/S2153R14.jpg,2153_R,2153,R,train,S2153R14
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/153/R/S2153R01.jpg,2153_R,2153,R,train,S2153R01
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/153/R/S2153R15.jpg,2153_R,2153,R,train,S2153R15
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/153/R/S2153R03.jpg,2153_R,2153,R,train,S2153R03
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/153/R/S2153R17.jpg,2153_R,2153,R,train,S2153R17
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/153/R/S2153R16.jpg,2153_R,2153,R,train,S2153R16
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/153/R/S2153R02.jpg,2153_R,2153,R,train,S2153R02
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/153/R/S2153R18.jpg,2153_R,2153,R,train,S2153R18
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/153/R/S2153R19.jpg,2153_R,2153,R,train,S2153R19
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/153/R/S2153R09.jpg,2153_R,2153,R,train,S2153R09
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/153/R/S2153R20.jpg,2153_R,2153,R,train,S2153R20
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/153/R/S2153R08.jpg,2153_R,2153,R,train,S2153R08
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/153/L/S2153L15.jpg,2153_L,2153,L,test,S2153L15
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/153/L/S2153L01.jpg,2153_L,2153,L,test,S2153L01
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/153/L/S2153L14.jpg,2153_L,2153,L,test,S2153L14
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/153/L/S2153L02.jpg,2153_L,2153,L,test,S2153L02
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/153/L/S2153L16.jpg,2153_L,2153,L,test,S2153L16
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/153/L/S2153L17.jpg,2153_L,2153,L,test,S2153L17
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/153/L/S2153L03.jpg,2153_L,2153,L,test,S2153L03
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/153/L/S2153L07.jpg,2153_L,2153,L,test,S2153L07
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/153/L/S2153L13.jpg,2153_L,2153,L,test,S2153L13
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/153/L/S2153L12.jpg,2153_L,2153,L,test,S2153L12
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/153/L/S2153L06.jpg,2153_L,2153,L,test,S2153L06
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/153/L/S2153L10.jpg,2153_L,2153,L,test,S2153L10
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/153/L/S2153L04.jpg,2153_L,2153,L,test,S2153L04
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/153/L/S2153L05.jpg,2153_L,2153,L,test,S2153L05
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/153/L/S2153L11.jpg,2153_L,2153,L,test,S2153L11
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/153/L/S2153L08.jpg,2153_L,2153,L,test,S2153L08
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/153/L/S2153L20.jpg,2153_L,2153,L,test,S2153L20
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/153/L/S2153L09.jpg,2153_L,2153,L,test,S2153L09
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/153/L/S2153L19.jpg,2153_L,2153,L,test,S2153L19
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/153/L/S2153L18.jpg,2153_L,2153,L,test,S2153L18
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/395/R/S2395R12.jpg,2395_R,2395,R,train,S2395R12
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/395/R/S2395R06.jpg,2395_R,2395,R,train,S2395R06
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/395/R/S2395R07.jpg,2395_R,2395,R,train,S2395R07
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/395/R/S2395R13.jpg,2395_R,2395,R,train,S2395R13
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/395/R/S2395R05.jpg,2395_R,2395,R,train,S2395R05
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/395/R/S2395R11.jpg,2395_R,2395,R,train,S2395R11
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/395/R/S2395R10.jpg,2395_R,2395,R,train,S2395R10
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/395/R/S2395R04.jpg,2395_R,2395,R,train,S2395R04
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/395/R/S2395R14.jpg,2395_R,2395,R,train,S2395R14
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/395/R/S2395R15.jpg,2395_R,2395,R,train,S2395R15
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/395/R/S2395R01.jpg,2395_R,2395,R,train,S2395R01
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/395/R/S2395R17.jpg,2395_R,2395,R,train,S2395R17
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/395/R/S2395R03.jpg,2395_R,2395,R,train,S2395R03
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/395/R/S2395R02.jpg,2395_R,2395,R,train,S2395R02
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/395/R/S2395R16.jpg,2395_R,2395,R,train,S2395R16
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/395/R/S2395R18.jpg,2395_R,2395,R,train,S2395R18
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/395/R/S2395R19.jpg,2395_R,2395,R,train,S2395R19
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/395/R/S2395R09.jpg,2395_R,2395,R,train,S2395R09
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/395/R/S2395R08.jpg,2395_R,2395,R,train,S2395R08
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/395/R/S2395R20.jpg,2395_R,2395,R,train,S2395R20
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/395/L/S2395L01.jpg,2395_L,2395,L,train,S2395L01
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/395/L/S2395L15.jpg,2395_L,2395,L,train,S2395L15
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/395/L/S2395L14.jpg,2395_L,2395,L,train,S2395L14
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/395/L/S2395L16.jpg,2395_L,2395,L,train,S2395L16
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/395/L/S2395L02.jpg,2395_L,2395,L,train,S2395L02
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/395/L/S2395L03.jpg,2395_L,2395,L,train,S2395L03
